"FIPS","pct_for_born15","pct_bach_deg15","pct_non_white15","pct_unemp12","pct_unemp16"
"34001",16.48,25.12,32.86,12,7.5
"34003",30.19,46.92,29.57,7.4,4.2
"34005",9.31,35.71,27.2,8.2,4.4
"34007",10.91,30.16,36.72,10.2,5.4
"34009",5.58,29.91,9.15,14.1,8.2
"34011",10.4,14.61,36.95,12.1,6.9
"34013",25.52,32.69,58.08,10.4,6
"34015",5.45,29.31,18.01,9.6,4.9
"34017",41.91,37.49,44.37,8.5,4.7
"34019",8.69,48.71,8.94,6.5,3.7
"34021",21.48,39.65,37.07,7.9,4.3
"34023",31.89,40.99,38.95,8.1,4.4
"34025",13.3,42.52,17.4,8.2,4.3
"34027",18.79,50.96,18.44,6.8,3.9
"34029",7.93,26.87,8.16,10,5.1
"34031",28.29,26.01,35.73,10.5,5.9
"34033",5.24,20.31,19.75,11.1,5.9
"34035",24.19,52.5,31.76,7.1,4
"34037",7.75,33.76,6.66,8.3,4.4
"34039",29.52,32.62,42.13,9,5.1
"34041",9.25,29.88,10.85,8.1,4.4
"35001",10.72,32.63,28.15,6.5,5.8
"35003",2.04,26.01,3.57,9.4,7.9
"35005",13.26,18.08,20.42,6.3,6.7
"35006",5.97,11.99,56.62,8,8.3
"35007",3.69,21.47,14.5,7.4,6.3
"35009",8.58,20.83,30.33,5.1,5.3
"35011",5.3,9.68,19.95,4.3,4.6
"35013",16.58,27.74,10.94,6.8,6.6
"35015",5.61,17.82,10.4,4.5,6.8
"35017",4.06,26.23,10.91,6.6,6.4
"35019",1.99,13.53,15.84,8.9,6.9
"35021",2.48,25.53,7.08,7.1,6.3
"35023",8.72,14.24,8.79,7,5.2
"35025",15.87,13.24,12.68,4.6,9.4
"35027",7.08,28.39,14.3,6.4,6.2
"35028",10.27,64.23,13.3,4.3,4.4
"35029",17.02,12.08,10.52,15,10.3
"35031",2.27,11.12,83.07,9.2,8.9
"35033",0.28,13.89,36.35,10,7.7
"35035",12.15,16.38,24.04,6.5,6.1
"35037",2.66,15.53,10,7.4,6.6
"35039",5.68,16.64,37.49,8.5,6.9
"35041",9.69,23.09,26.44,5.5,5.5
"35043",5.46,28.47,30.03,7.3,6.7
"35045",3.74,15.19,46.9,6.3,8.2
"35047",3.76,20.02,43.64,8.7,7.3
"35049",13.33,40.15,16.76,5.7,5.2
"35051",4.28,17.65,8.61,9.1,7.6
"35053",4.51,17.5,19.01,7,7.1
"35055",6.03,28.64,29.38,9.8,8.2
"35057",5.6,16.55,10.46,9.3,8.4
"35059",6.34,17.11,20.9,4.4,4.5
"35061",8.15,16.52,25.35,8.3,7
"36001",8.81,38.57,22.96,6.6,4
"36003",2.24,20.01,4.34,7.2,4.7
"36005",34.4,18.93,79.01,12.1,7.7
"36007",6.26,27.2,13.1,8,5.2
"36009",1.99,17.79,7.77,8.5,5.4
"36011",2.52,21.38,7.72,7.4,4.5
"36013",2.01,20.86,6.95,8.2,5.6
"36015",2.73,23.45,11.54,8.1,5.3
"36017",1.8,17.44,3.76,8,4.7
"36019",4.53,22.14,8.53,8.4,4.9
"36021",6.1,29.28,10.1,6.5,3.5
"36023",1.9,23.56,5.71,7.3,4.8
"36025",3.72,20.17,4.91,8,4.8
"36027",11.59,33.42,21.5,7.2,4.1
"36029",6.66,31.58,21.35,7.7,4.8
"36031",3.66,24.16,6.95,8.3,4.5
"36033",3.78,17.68,17.02,8.6,5.1
"36035",2.43,16.24,4.8,10.3,5.2
"36037",2.34,20.02,7.8,7.1,4.3
"36039",6.2,20.59,10.33,9.3,4.6
"36041",2.12,24.48,4.75,8.3,4.1
"36043",3.13,22.43,3.97,7.8,4.7
"36045",3.94,20.75,13.61,8.8,5.6
"36047",37.46,32.84,56.61,9.5,5.8
"36049",1.66,15.19,3.2,8.6,5.8
"36051",3.33,23.61,6.71,7,4.6
"36053",2.32,26.25,5.16,7.6,4.6
"36055",8.3,36.2,24.04,7.4,4.7
"36057",3.23,16.15,11.14,9.4,5.1
"36059",21.66,42.82,29.77,6.6,4
"36061",28.94,59.93,43.57,7.8,5
"36063",3.98,23.25,12.05,8.5,5.4
"36065",7.69,23.22,14.01,7.6,4.6
"36067",7.4,34.07,19.62,7.3,4.3
"36069",3.68,31.67,6.64,6.5,4
"36071",11.04,29.16,24.9,7.4,4.3
"36073",3.36,15.44,10.49,9.1,5.1
"36075",1.9,17.57,4.39,9.9,5.8
"36077",3.6,27.74,5.97,6.9,4.2
"36079",12.67,37.87,9.88,6.7,4
"36081",47.84,30.45,58.85,7.9,4.9
"36083",4.7,28.58,12.73,7.1,4.1
"36085",21.61,30.79,24.67,9.1,5.6
"36087",21.22,40.32,29.17,6.9,4.2
"36089",4.42,22.3,6.88,9.1,5.3
"36091",4.91,39.02,6.16,6.3,3.7
"36093",9.72,30.47,21.57,7.1,4.3
"36095",2.74,19.55,4.02,8.1,4.7
"36097",1.63,19.46,3.35,8.2,4.8
"36099",2.15,20.24,7.93,7.2,4.3
"36101",2.44,21.28,5.02,8.7,5.4
"36103",15.14,34.01,19.05,7.2,4.2
"36105",9.93,22.21,18.77,8.4,4.7
"36107",2.56,24.4,3.18,7.3,4.9
"36109",12.74,50.83,18.74,5.4,3.6
"36111",7.46,30.09,13.36,7.6,4.2
"36113",3.42,28.22,3.83,8,4.6
"36115",2.36,19.43,5.98,7.5,4.1
"36117",2.76,20.63,6.85,7.7,4.6
"36119",25.3,46.73,33.42,6.9,4.3
"36121",1.74,15.15,8.22,7.6,4.6
"36123",1.82,23.7,2.83,7.2,4
"37001",7.78,21.61,29.22,8,4.4
"37003",2.47,13.17,10.62,9.1,3.9
"37005",6.03,17.37,9.17,8.8,4.8
"37007",3.18,9.82,51.87,10.5,5.5
"37009",4.08,18.77,5.82,10.8,4.2
"37011",4,18.91,10.67,8.9,4.4
"37013",3.73,17.33,29.93,10,5.6
"37015",1.56,10.02,63.79,10.9,6.3
"37017",4.67,13.75,42.1,12.6,7.7
"37019",4.62,26.12,16.56,10.4,5.9
"37021",5.66,35.87,11.29,6.6,3.6
"37023",4.75,17.17,15.19,9.3,4.7
"37025",7.65,27.2,25.13,8.6,4.3
"37027",3.53,13.68,10.49,10.9,4.9
"37029",3.25,22.36,17.5,7.3,4.7
"37031",3.73,25.35,11.12,8.1,4.7
"37033",2.43,11.62,37.31,10.1,5
"37035",7.21,21.73,19.01,9.6,4.5
"37037",9.43,36.81,21.01,7.2,4
"37039",2.46,18.57,6.3,10.2,5.1
"37041",3.32,20.08,36.95,10.3,5.9
"37043",3.09,21.16,2.22,9.2,4.7
"37045",2.66,16.01,24.19,10.8,5.1
"37047",2.93,12.07,38.27,11.4,6.5
"37049",5.1,22.28,29.47,9.1,5.2
"37051",5.82,23.33,48.09,10.2,6.3
"37053",2.67,20.54,9.72,7.4,4.4
"37055",5.12,29.39,9.59,9.3,4.9
"37057",4.89,18.68,13.39,9.2,4.4
"37059",4.4,24.41,12.51,8.7,4.2
"37061",12.24,10.69,38.14,8.4,5.5
"37063",13.84,45.77,48.68,6.9,4.2
"37065",2.35,10.63,61.16,14,9.3
"37067",8.99,32.91,32.96,8.4,4.5
"37069",4.86,19.37,32.62,9,4.7
"37071",5.35,19.03,23.37,10.6,5
"37073",1.3,13.24,35.83,7.4,4.9
"37075",1.05,14.35,11.39,16,6.5
"37077",4.26,17.64,38.17,7.5,4.2
"37079",7.71,10.06,45.33,8.1,6.6
"37081",9.86,34.13,43.24,9,4.7
"37083",1.95,12.68,59.93,12.9,7.6
"37085",5.89,19.57,32.06,10.1,5.3
"37087",2.55,23.94,3.99,8.1,4.1
"37089",7.42,28.56,9.13,6.7,3.9
"37091",3.53,13.99,64.41,10,6.1
"37093",5.69,19.29,53.52,10.4,6.4
"37095",3.04,10.29,36.59,9.9,7.1
"37097",6.13,25.89,18.55,9.6,4.4
"37099",3.91,29.53,16.69,9,4.5
"37101",7.51,20.29,21.55,7.9,4.3
"37103",3.15,13.13,34.9,9.4,6.6
"37105",11.48,20.45,30.8,10.7,5.3
"37107",4.43,12.71,44.8,9.4,9.7
"37109",4.6,20.19,10.73,9.3,4.4
"37111",3.85,13.47,9.46,10.1,4.4
"37113",5.25,22.53,7.81,10.2,4.7
"37115",2.74,21.71,4.24,8.9,4.3
"37117",1.64,13.66,46.66,11.4,6.9
"37119",14.34,42.29,43.32,8.3,4.4
"37121",2.04,16.84,3.41,11.1,5.5
"37123",8.02,14.46,22.79,9.3,5.1
"37125",4.93,32.55,17.2,8.2,4.6
"37127",4.18,19.19,45.6,10.8,6.3
"37129",5.53,36.9,18.95,8.1,4.3
"37131",1.72,11.28,60.04,10.8,6.5
"37133",4.07,19.32,25.67,7.6,5.2
"37135",12.91,56.63,25.02,5.7,3.9
"37137",2.93,19.3,24.8,8.8,5
"37139",3.75,19.37,41.38,9.6,5.8
"37141",3.61,21.19,23.72,9.6,5.1
"37143",2.37,16.32,26.97,9.9,5.9
"37145",2.79,14.73,31.23,10.5,4.8
"37147",4.66,29.66,41.32,8.8,5.9
"37149",3.14,31.32,8.57,7.6,4.5
"37151",6.58,14.52,12.53,9.2,4.4
"37153",4.06,12.84,37.29,12.7,6.8
"37155",4.99,12.82,69.92,12.5,11.9
"37157",3.59,13.76,24.49,10.8,5.1
"37159",4.84,17.59,21.88,11.1,5.1
"37161",2.75,16.16,14.65,12.5,6
"37163",9.46,12.35,38.77,8.7,5.6
"37165",2.2,15.83,53.95,16.1,8.8
"37167",3.24,16.22,15.11,9.4,4.5
"37169",1.67,13.56,6.86,8.7,4.4
"37171",5.23,14.88,7.68,9,4.4
"37173",1.55,15.89,35.37,11.9,4.6
"37175",3.68,29.69,9.67,7.7,4.4
"37177",7.51,7.99,40.1,10.5,6.4
"37179",9.03,33.37,18.96,7.2,4
"37181",3.72,11.41,56.37,12.8,6.9
"37183",12.9,48.98,32.35,6.6,3.9
"37185",3.07,15.42,60.73,11.4,7
"37187",2.63,10.41,53.28,13.9,7.2
"37189",3.23,38.36,5.85,6.6,4
"37191",7.34,18.39,42.73,8.2,6.9
"37193",3.95,12.82,8.79,9.8,4.4
"37195",7.19,18.04,49.13,12.3,7.6
"37197",5.53,11.95,8.61,8.6,4
"37199",3.06,19.26,3.47,9.4,4.6
"38001",1.79,24.8,6.75,2.4,2
"38003",2.73,25.45,5.49,2.5,1.8
"38005",0.43,14.6,57.29,5.1,2.8
"38007",5.26,25.24,8.36,3.1,2.4
"38009",2.22,20.88,6.04,2.6,3
"38011",0.5,22.07,4.44,1.6,1.7
"38013",3.4,19.64,2.13,1.8,3.6
"38015",1.78,34,7.69,2.2,1.9
"38017",6.33,36.79,9.87,2.4,1.6
"38019",1.34,17.69,3.8,2.5,1.8
"38021",1.87,26.6,3.64,2,1.4
"38023",5.32,20.59,4.32,1.4,1.9
"38025",2.55,19.6,16.21,1.4,2.2
"38027",1.01,22.01,6.71,3.3,2.4
"38029",0.66,15.3,3.09,3.8,2.7
"38031",0.89,18.8,2.41,2.3,1.8
"38033",0.11,22.72,2.52,2.8,2.2
"38035",4,32.95,11,2.5,1.7
"38037",1.02,17.13,2.54,2.5,2.2
"38039",1.37,18.29,3.18,2.1,2.1
"38041",0.5,14.84,3.97,2.1,2.5
"38043",0.78,19.5,3.17,4.1,2.2
"38045",0.73,21.08,1.48,2,1.3
"38047",0.82,12.66,2.01,2.8,2.2
"38049",1.05,18.76,2.7,2.8,3.3
"38051",1.16,18.74,3.26,2.8,2.2
"38053",0.8,22.84,21.68,1.2,2.8
"38055",1.15,19.02,8.92,3.1,2.2
"38057",0.83,20.52,4.15,3.4,3.3
"38059",0.79,25.93,7.53,2.5,2.2
"38061",1.57,22.01,33.89,1.4,2.6
"38063",1.61,19.17,3.71,3.4,2.2
"38065",0.33,17.51,7.48,4.3,3.5
"38067",4.5,19.02,5.15,4.4,2.8
"38069",0.43,15.2,3.37,3.2,2.4
"38071",1.02,22.99,12.74,3,2
"38073",0.95,18.11,2.79,2.4,1.5
"38075",2.85,15.93,1.68,2.1,3.2
"38077",1.56,21.77,6,2.7,1.9
"38079",0.59,20.86,79.94,7.4,6.6
"38081",2.3,19.81,3.92,2.1,1.6
"38083",0.3,15.18,1.72,2.3,3.1
"38085",0.53,17.27,85.91,4.1,3.2
"38087",0,25.67,2.38,1.8,1.9
"38089",3.72,24.3,7.37,1.6,2.9
"38091",1.26,19.69,0.35,2.3,1.3
"38093",1.22,23.63,5.54,2.6,1.6
"38095",1.18,17.71,10.03,2.8,1.3
"38097",1.5,26.44,3.63,2.4,1.7
"38099",3.47,17.16,9.59,3.6,2.2
"38101",3.67,25.82,11.43,2.1,2.9
"38103",0.81,19.83,1.97,2.8,2.7
"38105",2.45,20.96,11.01,1,3.2
"39001",0.47,10.51,2.57,11,6.3
"39003",1.24,17.36,16.45,7,4.7
"39005",1.93,20.4,3.06,7.2,4.6
"39007",1.37,13.31,6.74,8.7,5.5
"39009",4.35,29.15,8.96,7.6,5.4
"39011",1.13,17.45,2.61,5.5,3.6
"39013",1.07,15.09,6.51,7.9,6.2
"39015",0.59,12.1,2.76,9.1,5.1
"39017",5.23,28.41,13.97,7,4.2
"39019",0.93,11.36,2.83,7.2,6.1
"39021",0.7,15.54,5.56,6.6,4.2
"39023",2.11,18.06,13.76,7.1,4.7
"39025",2.29,27.1,4.63,6.8,4.1
"39027",1.04,15.82,5.34,10.1,5.4
"39029",0.95,13.91,4.74,7.5,6.1
"39031",0.53,12.15,3.05,8.8,6.1
"39033",0.94,12.62,3.18,9.1,5.5
"39035",7.05,30.51,36.39,6.2,5.2
"39037",0.96,12.33,2.35,6.2,3.7
"39039",1.76,16.7,8,6.9,4.3
"39041",6.09,51.83,11.03,4.9,3.4
"39043",1.67,21.25,13.43,7.8,5
"39045",2.78,25.98,10.56,6.1,4
"39047",1.54,14.05,5.52,7.5,4
"39049",9.75,37.57,31.16,5.9,3.9
"39051",1.65,17.22,5.78,6.7,4
"39053",1.17,15.11,5.57,9,5.8
"39055",2.73,37,3.26,4.7,4.1
"39057",4.85,37.14,13.87,6.4,4.1
"39059",0.92,13.46,4.15,7.9,6.1
"39061",4.99,34.97,31.25,6.9,4.2
"39063",2.87,25.81,6.63,5.5,3.4
"39065",1.31,13.52,3.85,6.5,4.7
"39067",0.4,8.65,4.16,7.7,6.5
"39069",1.42,16.08,5.74,6.9,4
"39071",0.75,12.13,3.77,9.5,5.6
"39073",0.89,15.06,2.58,7.3,4.9
"39075",0.93,7.77,1.29,4.6,3.4
"39077",2.82,13.09,5.25,10.2,5.2
"39079",0.95,17.18,3.03,11.1,7.1
"39081",1.27,15.11,8.35,10.5,7
"39083",1.4,21.85,3.54,6.1,4
"39085",5.73,26.27,7.45,5.2,4.4
"39087",0.45,14.66,4.6,8,5.6
"39089",1.9,22.83,7.25,6.1,4
"39091",1.38,15.69,4.87,6.5,3.9
"39093",2.77,22.81,14.69,6.9,5.6
"39095",3.42,24.23,27.03,7.7,5
"39097",1.57,17.05,9.52,5.7,3.6
"39099",2.89,22.18,19.75,7.6,5.8
"39101",1.35,12.37,9.95,7.2,4.7
"39103",2.77,30.78,4.23,4.9,4.1
"39105",0.37,12.88,2.52,10.4,7.1
"39107",0.83,15.75,2.57,4.7,3
"39109",1.62,20.59,5.62,6.6,4.1
"39111",0.14,9.86,2,8.1,9.1
"39113",4.13,25.72,26.33,7.7,4.7
"39115",0.54,11.12,6.79,8.6,7.1
"39117",0.49,13.88,2.53,7.3,4.4
"39119",1.11,15.05,7.41,8.1,5.2
"39121",0.72,9.28,7.4,9.5,7.5
"39123",0.84,21.68,4.36,7.8,5.2
"39125",1.33,12.73,5.09,7,4.2
"39127",0.5,10.98,2.31,8.8,5.6
"39129",0.73,17.1,6.11,6.6,4.3
"39131",0.58,11.83,3.71,11.9,6.9
"39133",3.73,26.04,8.57,6.6,4.6
"39135",1.05,11.77,2.63,6.9,4.3
"39137",1.08,19.4,4.52,5,3.3
"39139",1.44,15.66,12.98,8.3,5.2
"39141",0.91,14.69,9.67,7.7,4.9
"39143",1.37,14.51,9.51,6.6,4.2
"39145",1.03,14.39,5.64,10.4,6.8
"39147",1.15,14.23,5.79,7.1,4.3
"39149",1.71,16.34,5.49,6.4,3.9
"39151",2.04,21.9,11.28,6.7,5
"39153",4.6,30.35,20.13,6.8,4.7
"39155",1.58,17.32,11.23,8.8,6
"39157",1.33,14.43,3.36,6.5,5.5
"39159",3.26,26.25,7.78,5.3,3.6
"39161",0.62,15.66,3.42,7.6,3.8
"39163",0.18,9.15,2.84,10.3,6.2
"39165",5.85,39.59,10.33,6,3.9
"39167",1.36,17.55,3.75,7.5,6.2
"39169",1.98,21.19,4.64,5.5,3.7
"39171",1.34,13.87,4.36,7.3,4.1
"39173",3.38,31.12,7.84,6.2,4
"39175",0.97,14.12,1.37,5.9,3.5
"40001",2.2,13.77,55.71,8.5,5.6
"40003",2.42,20.15,21.63,3.1,3.1
"40005",1.08,13.97,25.79,6.6,6.6
"40007",10.09,20.14,19.17,3.3,2.9
"40009",3.11,17.57,16.75,3.3,7.1
"40011",2.87,16.28,21.19,3.6,3.4
"40013",2.18,21.48,25.82,5.4,4.2
"40015",3.19,15.81,36.91,5.9,5.3
"40017",4.65,25.54,17.84,4,4.1
"40019",2.68,18.76,25.34,5.6,5.2
"40021",2.45,24.41,47.36,6.6,5.7
"40023",1.06,13.21,36.95,8,7.6
"40025",9.35,19.09,15.55,3.9,2.6
"40027",6.2,31.04,20.93,4.3,3.9
"40029",0.84,14.78,28.08,6.9,6.7
"40031",5.56,20.81,35.54,6.1,4.8
"40033",1.39,15.39,20.03,5.4,4.4
"40035",1.48,13.91,34.02,5.6,5.3
"40037",1.69,14.98,20.31,6,6
"40039",7.34,26.87,17.26,3.7,4.5
"40041",2.13,16.79,33.79,6.6,5.2
"40043",1.67,21.82,11.27,3.4,3.7
"40045",2.31,21.96,5.65,2.9,3.5
"40047",7.12,21.69,17.89,4.2,4.1
"40049",3.15,15.21,18.07,5.1,5.4
"40051",2.07,17.58,14.49,4.8,4.9
"40053",1.06,23.55,9.94,3.6,3.1
"40055",0.49,13.11,20.91,5.1,7.5
"40057",4.01,22.77,31.33,4.6,3.5
"40059",16.04,20.75,4.04,3.4,4
"40061",1.46,11.5,25.24,9.3,8.2
"40063",0.85,12.18,31.67,7.9,6.8
"40065",7.19,19.68,27.46,5.2,4.5
"40067",2.76,11.69,16.58,5,7.8
"40069",1.11,16.06,28.12,7.7,6.5
"40071",3.16,18.43,20.77,7,6.5
"40073",7.48,19.71,14.96,3.4,3.2
"40075",2.37,18.75,20.63,5.1,5.8
"40077",1.34,13.99,30.94,8.2,9.1
"40079",3.67,13.84,24.61,9.3,6.9
"40081",0.85,13.4,14.22,4.9,5.3
"40083",2.77,26.06,17.95,4.4,4
"40085",5.27,14.17,16,4.2,3.1
"40087",3,22.43,16.2,4.3,4.2
"40089",1.69,13.4,34.45,8.9,6.9
"40091",0.48,13.78,29.92,9.6,9.4
"40093",3.49,16.68,10.79,3.6,4.2
"40095",5.99,13.41,28.26,5.9,5
"40097",1.15,16.3,32.3,6,5.3
"40099",2.37,20.18,23.94,5,4.3
"40101",2.76,18.45,39.31,6.4,5.8
"40103",1.07,22.72,15.94,4.4,3.8
"40105",1.23,13.77,31.03,6.7,6.1
"40107",1.45,12.14,36.35,7.3,6
"40109",10.83,30.58,31.1,4.8,4.5
"40111",0.91,15.22,33.94,7.5,7.4
"40113",1.19,16.13,34.18,5.8,5.8
"40115",2.01,13.66,30.92,7.9,5.1
"40117",1.27,16.5,20.18,6.3,6.8
"40119",6.13,36.91,19.26,4.6,3.6
"40121",1.75,16.19,27.94,6.9,6.5
"40123",2.59,27.06,28.92,5.1,3.9
"40125",1.72,18.06,23.8,5.3,4.7
"40127",1.21,13.2,24.55,7.2,7.3
"40129",0.98,20.43,9.02,3.2,4.9
"40131",2.18,23.36,24.86,4.9,5.2
"40133",1.39,13.73,31.55,7.8,6.9
"40135",1.52,13.49,34.23,8.4,6.2
"40137",2.41,17.31,15.96,5,9.7
"40139",23.25,19.07,35.29,4.5,3.2
"40141",4.42,16.74,25.68,4.8,4.7
"40143",8.22,30.36,28.96,5.1,4.9
"40145",3.41,21.79,23.97,5.2,4.8
"40147",3.7,26.92,21.59,4.7,4.9
"40149",2.69,19.97,9.48,4.2,6.8
"40151",2.41,27.16,10.26,3,3.2
"40153",3.64,18.13,8.39,3.5,6
"41001",1.71,20.57,5.06,9,5.7
"41003",9.67,52.79,12.56,5.6,3.8
"41005",8.17,33.05,10.73,7.6,4.5
"41007",5.43,23.59,9.39,8,4.7
"41009",3.32,18.21,7.41,10.2,6.1
"41011",3.56,18.33,11.56,10.4,6.6
"41013",2.11,15.47,7.24,12,6.5
"41015",3.64,23.49,8.42,10.5,6.6
"41017",4.4,32.56,6.72,10.1,4.7
"41019",2.75,15.71,7.18,11.1,6.4
"41021",1.96,16.05,2.23,10.3,5.7
"41023",1.46,19.06,4.59,11.6,6.2
"41025",1.99,17.01,8.23,10.2,5.7
"41027",14.81,31.74,12.18,5.5,3.8
"41029",5.74,25.6,8.33,9.8,5.4
"41031",7.05,15.96,29.11,10.2,6.1
"41033",3.61,16.74,7.04,11.4,6.4
"41035",4.77,19.75,11.5,10.2,6.1
"41037",3.76,17.71,9.72,10.7,5.8
"41039",5.96,28.4,11.63,8.4,5.2
"41041",5.72,23.7,11.92,9.1,5.7
"41043",4.23,17.31,7.34,10.1,5.6
"41045",10.99,13.79,14.34,7.8,4.7
"41047",13.18,22.04,18.31,9,4.9
"41049",16.7,10.53,13.71,7.1,4.6
"41051",14.19,41.34,21.8,7.2,4.3
"41053",7.47,29.44,12.46,8.2,5
"41055",3.34,17.28,8.13,9.3,4.7
"41057",5.59,21.03,8.37,9,5
"41059",10.53,16.32,15.06,7.6,4.9
"41061",3.75,23.16,7.41,8.2,5.4
"41063",1.79,24.31,4.4,9.1,5.6
"41065",8.08,18.68,13.42,8.2,5.1
"41067",16.9,40.73,22.43,6.7,4.2
"41069",0.74,15.44,3.19,4.9,4.6
"41071",8.74,23.23,11.97,7.9,4.6
"42001",3.95,21.66,7.7,5.9,3.9
"42003",5.47,37.76,19.19,6.5,5.2
"42005",0.52,14.97,2.25,7.4,6.8
"42007",1.78,22.83,9.05,7,5.9
"42009",0.53,13.47,2.28,7.8,5.5
"42011",6.88,23.17,16.32,7.3,5
"42013",1.15,19.56,4.07,7.1,5.2
"42015",1.39,17.63,2.68,7.1,5.8
"42017",8.32,37.42,11,6.9,4.8
"42019",2,32.31,3.67,5.8,4.9
"42021",1.17,19.06,6.15,8.1,6.4
"42023",1.44,15.72,2.01,9.4,7.8
"42025",2.6,15.46,3.93,9.8,6
"42027",7.88,41.39,11.62,4.8,4
"42029",9.08,49.14,13.58,5.3,4
"42031",1.15,20.11,3.13,8,5.8
"42033",2.9,13.22,4.78,8.9,6.8
"42035",1.49,16.92,3.79,8.4,6.1
"42037",2.4,21.08,4.56,7.3,5
"42039",1.18,19.75,4.21,7,5.7
"42041",5.65,32.73,10.36,5.9,4.2
"42043",7.02,28.4,27.9,7.2,4.9
"42045",9.58,36.05,29.05,7.3,5
"42047",1,16.8,1.87,6.7,5.8
"42049",4.34,26.07,12.48,7.2,6.4
"42051",1,14.23,7.08,9.4,7.5
"42053",2.12,8.51,33.97,9.2,7
"42055",3.3,19.03,7.05,6.6,5.1
"42057",0.74,13.12,2.99,8.5,6.2
"42059",0.57,17.68,7.78,7,6.9
"42061",1.08,14.26,7.85,9.2,6.6
"42063",1.78,22.6,5.51,7.4,6.6
"42065",0.55,14.62,1.98,7.9,6.2
"42067",1.93,13.13,3.29,6.7,5.1
"42069",5.06,25.89,7.3,8.3,5.6
"42071",4.51,25.23,11.45,6.2,4.2
"42073",1.35,19.67,6.8,7.4,6.4
"42075",3.88,19.63,11.87,6.5,4.5
"42077",10.54,28.47,20.7,8.3,5.5
"42079",5.44,21.38,10.14,9.6,6.3
"42081",1.52,20.4,8.16,7.6,6.2
"42083",1.65,16.68,5.24,7.8,6.4
"42085",1.43,21.51,8.63,7.1,6
"42087",0.83,11.62,2.67,8.3,5.5
"42089",10.92,23.04,21.9,9.7,6.3
"42091",10.18,46.88,19.3,6.1,4.3
"42093",2.85,28.78,5.65,5.2,4.1
"42095",6.98,27.18,13.52,7.8,5.3
"42097",1.31,14.64,4.76,8.7,6.1
"42099",1.3,16,2.78,6.7,4.5
"42101",12.7,25.41,58.33,10.9,7
"42103",8.76,23.74,10.58,9.9,6.4
"42105",1.13,15.69,2.24,8.6,7
"42107",1.89,15.39,5.77,9.4,6.2
"42109",1.22,16.48,3.19,7.3,4.6
"42111",0.78,15.32,4.32,8.5,6.4
"42113",1.77,16.11,5.33,8.5,5.9
"42115",1.49,17.11,2.14,6.9,5
"42117",1.19,19.63,2.89,7.7,6.3
"42119",3.24,20.46,12.1,5.9,4.7
"42121",0.82,15.75,3.18,7.5,7.1
"42123",1.16,18.08,2.15,6.3,5.8
"42125",1.97,27.44,6.04,6.7,5.9
"42127",3.14,19.67,6.09,7.4,5.3
"42129",1.5,26.45,5,6.8,5.6
"42131",1.47,18.17,2.73,8.6,5.7
"42133",3.51,22.76,11.17,7,4.6
"44001",9.37,45.13,4.7,8.1,4.1
"44003",6.16,30.88,7.46,9.2,4.5
"44005",7.23,45.08,10.4,8,4
"44007",18.2,26.8,26.53,10.1,5.2
"44009",4.02,44.14,6.59,8.6,4.1
"45001",1.15,12.29,30.11,10.4,4.9
"45003",3.86,25.28,30.33,8.2,4.6
"45005",1.17,12.58,75.33,18.1,8.1
"45007",2.46,19.47,19.93,8.2,4.2
"45009",1.57,18.25,64.17,15.1,9.1
"45011",1.6,11.92,48.28,13.2,6.7
"45013",9.56,38.79,26.36,6.9,4.5
"45015",5.41,22.28,32.66,7.9,4.1
"45017",2.57,16.8,45.79,10.4,6.3
"45019",5,40.42,32.82,6.5,3.7
"45021",2.05,15.3,24.35,12,5.3
"45023",0.68,13.76,39.92,14,6.4
"45025",2.71,11.82,36.14,10.9,4.6
"45027",1.51,14.33,51.56,11.9,5.9
"45029",1.81,14.03,42.24,11,5
"45031",1.79,16.87,43.37,10.3,5.8
"45033",2.98,9.01,52.62,13.4,6.6
"45035",4.64,24.99,31.94,7.3,4.1
"45037",4.39,18.28,40.95,9,5.3
"45039",2.22,14.31,60.89,12,6.3
"45041",2.56,21.66,45.1,9,4.8
"45043",2.48,25.8,35.98,10.6,5.9
"45045",7.96,32.07,23.76,6.9,3.9
"45047",3.58,23.01,36.07,9.7,4.8
"45049",1.69,10.58,57.48,11.1,5.2
"45051",6.26,22.78,19.42,9.4,5.2
"45053",8.99,14.99,51,7.8,4
"45055",2.36,20.29,29.05,9.1,4.8
"45057",3.29,21.87,26.17,10.6,5
"45059",2.43,14.56,29.67,9.7,4.6
"45061",0.11,10.7,67.07,12.9,6.3
"45063",5.09,29.17,20.06,6.5,3.8
"45065",1.29,17.98,50.3,10.9,5.1
"45067",2.05,15.6,59.3,15,8.7
"45069",2.25,8.46,58.7,16.3,7.7
"45071",5.16,16.63,38.29,8,3.9
"45073",3.46,22.81,11.79,8.3,4.5
"45075",2.05,19.32,65.68,13.8,9.4
"45077",3.84,22.4,11.33,8.6,4.4
"45079",5.32,36.41,53.11,7.8,4.4
"45081",9.21,14.04,37.66,7.9,4.1
"45083",6.53,22.69,27.01,8.7,4.3
"45085",3.47,19.24,51.1,9.9,5.4
"45087",0.66,12.24,33.54,12.7,5.2
"45089",1.14,11.32,67.99,14.4,7.1
"45091",4.71,29.49,24.82,9,4.3
"46003",4.18,17.86,6.6,2.8,1.9
"46005",10.43,19.71,12.1,3,2
"46007",0,17.47,68.7,6.2,3.5
"46009",1.24,18.54,9.57,3.5,2.2
"46011",5.24,40.76,7.26,3.3,2.2
